id,device,version,description,port
22076,Ultimate PHP Board Board ,1.0 final Beta , 'viewtopic.php' Cross,80
22077,vBulletin ,2.2.7/2.2.8 , HTML Injection,80
22080,Xoops ,1.3.5 , Private Message System Font Attributes HTML Injection,80
22083,Deerfield VisNetic WebSite ,3.5.13.1 , Cross,80
22086,Mambo Site Server ,4.0.11 , 'PHPInfo.php' Information Disclosure,80
22087,Mambo Site Server ,4.0.11 , Full Path Disclosure,80
22088,MyPHPSoft MyPHPLinks ,2.1.9/2.2 , SQL Injection Administration Bypassing,80
22089,MyPHPSoft MyPHPLinks ,2.1.9/2.2 ,Nuke 6.0 ,80
22090,MyPHPSoft MyPHPLinks ,2.1.9/2.2 ,Nuke 6.0 ,80
22097,Joomla! Component com_fss ,1.9.1.1447 , SQL Injection,80
22098,Joomla! Component com_fss ,1.9.1.1447 , 'tag' SQL Injection,80
22099,CMSQLite ,1.3.2 , Multiple Vulnerabilities,80
22102,CMSQLite ,1.3.2 ,Nuke 6.0 ,80
22103,CMSQLite ,1.3.2 ,Nuke 6.0 ,80
22104,Captaris Infinite WebMail ,3.61.5 , HTML Injection,80
22107,SPGPartenaires ,3.0.1 , 'ident.php' SQL Injection,80
22108,SPGPartenaires ,3.0.1 , 'delete.php' SQL Injection,80
22109,SPGPartenaires ,3.0.1 ,Agora 4.1.6 ,80
22110,Messagerie ,1,Nuke 6.0 ,80
22114,PEEL ,1.0b , Remote File Inclusion,80
22115,N/X Web Content Management System ,2002 Prerelease 1 , 'menu.inc.php?c_path' Remote File Inclusion,80
22116,N/X Web Content Management System ,2002 Prerelease 1 , 'datasets.php?c_path' Local File Inclusion,80
22125,OpenTopic ,2.3.1 , Private Message HTML Injection,80
22126,OpenTopic ,2.3.1 ,Portal 5.0.1 ,80
22127,OpenTopic ,2.3.1 ,Portal 5.0.1 ,80
22133,myPHPNuke ,1.8.8 , 'Default_Theme' Cross,80
22134,S,8Forum 3.0 , Remote Command Execution,80
22146,YABB ,1.4.1 SE , 'Reminder.php' SQL Injection,80
22148,PHPPass ,2, 'AccessControl.php' SQL Injection,80
22149,PHPPass ,2,Agora 4.1.6 ,80
22150,PHPPass ,2,Agora 4.1.6 ,80
22151,Movable Type Pro ,5.13en , Persistent Cross,80
22152,Movable Type Pro ,5.13en , 'task' SQL Injection,80
22153,Movable Type Pro ,5.13en , 'search' SQL Injection,80
22156,WordPress Plugin White Label CMS ,1.5, Cross,80
22157,Schoolhos CMS Beta ,2.29, 'id' SQL Injection,80
22158,WordPress Plugin social discussions ,6.1.1 , Multiple Vulnerabilities,80
22159,subrion CMS ,2.2.1 , Multiple Vulnerabilities,80
22160,ATutor ,1.2, Multiple Vulnerabilities,80
22163,Geeklog ,1.3.7 , 'profiles.php' Multiple Cross,80
22164,Geeklog ,1.3.7 , 'users.php?uid' Cross,80
22165,Geeklog ,1.3.7 , 'comment.php?cid' Cross,80
22166,Geeklog ,1.3.7 , 'Homepage User' HTML Injection,80
22167,vAuthenticate ,2.8, SQL Injection,80
22168,vSignup ,2.1, SQL Injection,80
22175,PHP TopSites ,2.0/2.2 , HTML Injection,80
22176,PHP TopSites ,2.0/2.2 , 'help.php' Cross,80
22177,PHP TopSites ,2.0/2.2 , 'edit.php' SQL Injection,80
22180,PHPLinks ,2.1.2 , Add Site HTML Injection,80
22181,ClanSphere ,2011.3, 'cs_lang' Cookie Local File Inclusion,80
22182,phpBB ,2.0.3 , 'privmsg.php' SQL Injection,80
22186,MyRoom ,3.5 GOLD , 'save_item.php' Arbitrary File Upload,80
22192,YABB SE ,0.8/1.4/1.5 , 'Packages.php' Remote File Inclusion,80
22195,PHPOutsourcing Zorum ,3.x , Remote File Inclusion Command Execution,80
22202,FTLS Guestbook ,1.1, Script Injection,80
22206,Nukebrowser ,2.x , Remote File Inclusion,80
22208,myphpPageTool ,0.4.3,1,80
22209,PHPMyShop ,1, 'compte.php' SQL Injection,80
22211,PHPMyShop ,1,Nuke 5.x/6.0 ,80
22216,Bitweaver ,2.8.1 , Multiple Vulnerabilities,80
22222,TOPO ,1.41, Full Path Disclosure,80
22241,Cedric Email Reader ,0.2/0.3 , Skin Configuration Script Remote File Inclusion,80
22242,Cedric Email Reader ,0.4, Global Configuration Script Remote File Inclusion,80
22252,Cedric Email Reader ,0.4,Board 1.0 ,80
22253,DotBr ,0.1, 'System.php3' Remote Command Execution,80
22254,DotBr ,0.1, 'Exec.php3' Remote Command Execution,80
22256,DotBr ,0.1,Forum 1 ,80
22257,DotBr ,0.1,Forum 1 ,80
22266,DotBr ,0.1,Nuke 5.6/6.0 ,80
22267,PHPBB,2, 'Page_Header.php' SQL Injection,80
22268,myPHPNuke ,1.8.8 , 'links.php' Cross,80
22277,myPHPNuke ,1.8.8 ,klaN 1.3 ,80
22279,GONiCUS System Administrator ,1, Remote File Inclusion,80
22281,Mambo Site Server ,4.0.12 RC2 , Cookie Validation,80
22282,WihPhoto ,0.86 dev , 'sendphoto.php' File Disclosure,80
22283,CuteNews ,0.88, 'shownews.php' Remote File Inclusion,80
22284,CuteNews ,0.88, 'search.php' Remote File Inclusion,80
22285,CuteNews ,0.88, 'comments.php' Remote File Inclusion,80
22293,CuteNews ,0.88,theni ,80
22295,Invision Board ,1.1.1 , 'ipchat.php' Remote File Inclusion,80
22297,Typo,3 3.5 b5 , 'showpic.php' File Enumeration,80
22298,Typo,3 3.5 b5 , 'Translations.php' Remote File Inclusion,80
22300,Typo,3 3.5 b5 , Blind SQL Injection,80
22315,Typo,3 3.5 b5 , HTML Hidden Form Field Information Disclosure (1),80
22316,Typo,3 3.5 b5 , HTML Hidden Form Field Information Disclosure (2),80
22317,GTCatalog ,0.8.16/0.9 , Remote File Inclusion,80
22318,Webchat ,0.77, 'Defines.php' Remote File Inclusion,80
22336,PHPPing ,0.1, Remote Command Execution,80
22339,SimpleBBS ,1.0.6 , 'users.php' Insecure File Permissions,80
22343,VPOPMail ,0.9x , 'vpopmail.php' Remote Command Execution,80
22347,VPOPMail ,0.9x ,Nuke 5.5/6.0 AvantGo Module ,80
22348,VPOPMail ,0.9x ,Nuke 5.5/6.0 News Module ,80
22349,VPOPMail ,0.9x ,Nuke Splatt Forum 3.2 Module ,80
22372,vam shop ,1.69, Multiple Vulnerabilities,80
22373,PG Dating Pro CMS ,1, Multiple Vulnerabilities,80
22374,WordPress Plugin foxypress ,0.4.2.5 , Multiple Vulnerabilities,80
22378,MyABraCaDaWeb ,1, Full Path Disclosure,80
22382,Mambo Site Server ,4.0.10 , 'index.php' Cross,80
22383,Basit ,1.0 Submit Module , Cross,80
22385,Basit ,1.0 Search Module , Cross,80
22386,Siteframe CMS ,2.2.4 , 'download.php' Information Disclosure,80
22387,Siteframe CMS ,2.2.4 ,Portal 5.3.1 ,80
22389,XOOPS ,2.0 XoopsOption , Information Disclosure,80
22391,osCommerce ,2.1/2.2 , Error_Message Cross,80
22392,osCommerce ,2.1/2.2 , Info_Message Cross,80
22393,osCommerce ,2.1/2.2 , 'Checkout_Payment.php' Error Output Cross,80
22396,osCommerce ,2.1/2.2 , Multiple Vulnerabilities,80
22398,Invision Power Board (IP.Board) ,3.3.4 , 'Unserialize()' PHP Code Execution,80
22399,Endpoint Protector ,4.0.4.2 , Multiple Persistent Cross,80
22403,Joomla! Component Spider Catalog ,1.1, 'Product_ID' SQL Injection,80
22405,Joomla! Component Spider Catalog ,1.1, SQL Injection,80
22411,Joomla! Component Spider Catalog ,1.1,Nuke 5.6/6.x ,80
22412,Advanced Poll ,2, Remote Information Disclosure,80
22413,Exponent CMS ,2.3.9 ,Nuke 5.6/6.x News Module ,80
22414,Exponent CMS ,2.3.9 ,Nuke 5.6/6.x News Module ,80
22419,PHP ,4.3, 'socket_iovec_alloc()' Integer Overflow,80
22421,Web Chat Manager ,2, HTML Code Injection,80
22422,Web Chat Manager ,2,Nuke 6.5 Addon ,80
22423,Web Chat Manager ,2,Nuke 6.0/6.5 Forum Module ,80
22424,Web Chat Manager ,2,Nuke 6.0/6.5 Forum Module ,80
22425,PHP ,4.x , 'socket_recv()' Signed Integer Memory Corruption,80
22426,PHP ,4.x , 'socket_recvfrom()' Signed Integer Memory Corruption,80
22427,WordPress Plugin All Video Gallery ,1.1, SQL Injection,80
22429,XMB Forum ,1.8, SQL Injection,80
22430,PrestaShop ,1.5.1 , Persistent Cross,80
22431,Achievo ,1.4.5 , Multiple Vulnerabilities (1),80
22435,PHP ,4.3.x/5.0 , 'openlog()' Buffer Overflow,80
22438,PostNuke ,0.72x Stats Module , Full Path Disclosure,80
22439,PostNuke ,0.72x Members_List Module , Full Path Disclosure,80
22443,Beanwebb Guestbook ,1, Unauthorized Administrative Access,80
22444,Justice Guestbook ,1.3, Full Path Disclosure,80
22445,ScozBook ,1.1, Full Path Disclosure,80
22451,Phorum ,3.4, Email Subject Line Script Injection,80
22457,PHPSysInfo ,2.0/2.1 , 'index.php' File Disclosure,80
22459,PHPSysInfo ,2.0/2.1 , 'index.php' LNG File Disclosure,80
22461,Invision Board ,1.1.1 , 'functions.php' SQL Injection,80
22463,WordPress Plugin Spider Catalog ,1.1, HTML Code Injection / Cross,80
22473,Coppermine Photo Gallery ,1, PHP Code Injection,80
22474,Coppermine Photo Gallery ,1,Membres 4.0 ,80
22477,PHPay ,2.2, Multiple Full Path Disclosure Vulnerabilities,80
22478,PHPay ,2.2, Cross,80
22491,EZ Publish ,2.2.7/3.0 , Multiple Cross,80
22492,EZ Publish ,2.2.7/3.0 , Multiple Full Path Disclosure Vulnerabilities,80
22494,osCommerce ,2.2, 'product_info.php' Denial of Service,80
22498,osCommerce ,2.2, Authentication Bypass,80
22501,Xonic.ru News ,1, 'script.php' Remote Command Execution,80
22517,OpenBB ,1.0/1.1 , 'index.php' SQL Injection,80
22519,OpenBB ,1.0/1.1 , 'board.php' SQL Injection,80
22520,OpenBB ,1.0/1.1 , 'member.php' SQL Injection,80
22521,XMB Forum ,1.8, 'member.php' SQL Injection,80
22524,ZenPhoto ,1.4.3.3 , Multiple Vulnerabilities,80
22534,Truegalerie ,1, Unauthorized Administrative Access,80
22539,Xoops ,1.3.x/2.0 MyTextSanitizer , HTML Injection,80
22543,Onecenter Forum ,4, IMG Tag Script Injection,80
22547,Invision Power Board (IP.Board) ,3.3.4 , Unserialize Regex Bypass,80
22548,Xivo ,1.2, Arbitrary File Download,80
22557,Xivo ,1.2,Nuke Splatt Forum 4.0 Module ,80
22558,Xivo ,1.2,Nuke Splatt Forum 4.0 Module ,80
22577,ttCMS ,2.2 / ttForum 1.1 , 'news.php?template' Remote File Inclusion,80
22578,ttCMS ,2.2 / ttForum 1.1 , 'install.php?installdir' Remote File Inclusion,80
22579,Phorum ,3.4.x , 'Message Form' HTML Injection,80
22589,Phorum ,3.4.x ,Nuke 5.x/6.x Web_Links Module ,80
22590,NetOffice Dwins ,1.4p3 , SQL Injection,80
22595,NetOffice Dwins ,1.4p3 ,Nuke 6.5 ,80
22597,NetOffice Dwins ,1.4p3 ,Nuke 6.5 (Multiple Downloads Module) ,80
22598,NetOffice Dwins ,1.4p3 ,Nuke 6.0/6.5 Web_Links Module ,80
22599,vBulletin ,3, Private Message HTML Injection,80
22600,Owl Intranet Engine ,0.7, Authentication Bypass,80
22603,Owl Intranet Engine ,0.7,Proxima ,80
22605,OneOrZero Helpdesk ,1.4, 'TUpdate.php' SQL Injection,80
22606,OneOrZero Helpdesk ,1.4, 'install.php' Administrative Access,80
22607,EZ Publish ,2.2, 'index.php' IMG Tag Cross,80
22612,ttCMS ,2.2/2.3 , 'header.php' Remote File Inclusion,80
22618,ttCMS ,2.2/2.3 / ttForum 1.1 , 'index.php' Instant,80
22625,SudBox Boutique ,1.2, 'login.php' Authentication Bypass,80
22632,XMB Forum ,1.8, 'member.php' Cross,80
22641,BLNews ,2.1.3 , Remote File Inclusion,80
22642,Ultimate PHP Board ,1.9, 'admin_iplog.php' Arbitrary PHP Execution,80
22651,PostNuke ,0.72x Phoenix Glossary Module , SQL Injection,80
22654,Bananadance Wiki b,2.2, Multiple Vulnerabilities,80
22656,vBulletin vBay ,1.1.9 , Error,80
22660,PostNuke Phoenix ,0.72x , Rating System Denial of Service,80
22663,Newsscript ,1, Administrative Privilege Escalation,80
22671,Webfroot Shoutbox ,2.32, 'URI' File Disclosure,80
22672,Cafelog b,2 0.6 , Remote File Inclusion,80
22675,Geeklog ,1.3.x , (Authenticated) SQL Injection,80
22684,Eventy CMS ,1.8 Plus , Multiple Vulnerabilities,80
22686,Invision Power Board (IP.Board) ,3.3.4 , 'Unserialize()' PHP Code Execution (Metasploit),80
22687,Webfroot Shoutbox ,2.32, Remote Command Execution,80
22693,cPanel ,5/6 / Formail,Clone ,80
22696,PHP ,4.x , Transparent Session ID Cross,80
22702,Webfroot Shoutbox ,2.32, 'Expanded.php' Remote Command Execution,80
22704,Webchat ,2.0 Module , Full Path Disclosure,80
22705,Webfroot Shoutbox ,2.32, 'Expanded.php' Directory Traversal,80
22708,dotProject ,2.1.6 , Remote File Inclusion,80
22709,dotProject ,2.1.6 , Remote Command Execution,80
22710,dotProject ,2.1.6 , SQL Injection / Authentication Bypass,80
22711,dotProject ,2.1.6 , Multiple Vulnerabilities,80
22712,dotProject ,2.1.6 , Multiple Vulnerabilities,80
22713,dotProject ,2.1.6 , Multiple Vulnerabilities,80
22715,WebChat ,2, 'users.php?Database Username Disclosure,80
22716,WebChat ,2, 'users.php' Cross,80
22717,SPChat ,0.8 Module , Remote File Inclusion,80
22725,PHP ,4, 'PHPInfo()' Cross,80
22735,iDev Rentals ,1, Multiple Vulnerabilities,80
22736,Friends in War Make or Break ,1.3, Authentication Bypass,80
22741,BabyGekko ,1.2.2e , Multiple Vulnerabilities,80
22742,ReciPHP ,1.1, SQL Injection,80
22750,Zentrack ,2.2/2.3/2.4 , 'index.php' Remote File Inclusion,80
22760,Sphera HostingDirector ,1.0/2.0/3.0 , VDS Control Panel Account Configuration Modification,80
22761,PostNuke ,0.723, Multiple Cross,80
22762,Sphera HostingDirector ,1.0/2.0/3.0 VDS Control Panel , Multiple Cross,80
22766,PostNuke ,0.723, 'view_faq.php?question' SQL Injection,80
22767,PostNuke ,0.723, 'user.php' UNAME Cross,80
22776,PMachine ,2.2.1 , '/Lib.Inc.php' Remote File Inclusion / Command Execution,80
22791,SquirrelMail ,1.2.11 , 'move_messages.php' Arbitrary File Moving,80
22792,SquirrelMail ,1.2.11 Administrator Plugin , 'options.php' Arbitrary Admin Account Creation,80
22793,SquirrelMail ,1.2.11 , Multiple Vulnerabilities,80
22798,phpMyAdmin ,2.x , Information Disclosure,80
22808,pMachine ,1.0/2.x , '/lib/' Multiple Script Direct Request Full Path Disclosures,80
22809,pMachine ,1.0/2.x , Multiple Script 'sfx' Full Path Disclosures,80
22810,pMachine ,1.0/2.x , Search Module Cross,80
22812,WebJeff FileManager ,1.6, File Disclosure,80
22818,Tutos ,1.1, 'File_Select.php' Cross,80
22819,Tutos ,1.1, File_New Arbitrary File Upload,80
22820,XMB Forum ,1.8, 'member.php?member' Cross,80
22821,XMB Forum ,1.8, 'buddy.php?action' Cross,80
22826,VisNetic WebMail ,5.8.6 .6 , Information Disclosure,80
22828,WeBid ,1.0.5 , Cross,80
22829,weBid ,1.0.5 , Directory Traversal,80
22841,iXmail ,0.2/0.3 , 'iXmail_NetAttach.php' File Deletion,80
22842,CutePHP CuteNews ,1.3, HTML Injection,80
22845,PABox ,1.6, Password Reset,80
22853,WordPress Plugin Facebook Survey ,1, SQL Injection,80
22874,CPanel ,5.0/5.3/6.x , Admin Interface HTML Injection,80
22877,Yii Framework ,1.1.8 , Search SQL Injection,80
22881,MatrikzGB Guestbook ,2, Persistent Cross,80
22886,MatrikzGB Guestbook ,2, 'download.php' Directory Traversal,80
22887,PHPForum ,2.0 RC1 , 'Mainfile.php' Remote File Inclusion,80
22896,PHPForum ,2.0 RC1 , Cross,80
22901,BlazeBoard ,1, Information Disclosure,80
22906,jBilling ,3.0.2 , Cross,80
22907,ES CmS ,0.1, SQL Injection,80
22910,Splatt Forum ,03-Apr, Post Icon HTML Injection,80
22911,PHP ,4.3.x , Undefined Safe_Mode_Include_Dir Safemode Bypass,80
22922,Ultimate Bulletin Board ,6.0/6.2 , UBBER Cookie HTML Injection,80
22925,eStore ,1.0.1/1.0.2 , 'Settings.inc.php' Full Path Disclosure,80
22927,SimpNews ,2.0.1/2.13 , 'path_simpnews' Remote File Inclusion,80
22929,SimpNews ,2.0.1/2.13 , PHP Code Injection,80
22936,phpWebSite ,0.7.3/0.8.2/0.8.3/0.9.2 pagemaster Module , 'index.php?idx' SQL Injection,80
22937,PRADO PHP Framework ,3.2.0 , Arbitrary File Read,80
22940,Drupal ,4.1/4.2 , Cross,80
22941,atomicboard ,0.6.2 , Directory Traversal,80
22942,WebCalendar ,0.9.x , Local File Inclusion Information Disclosure,80
22948,MoreGroupWare ,0.6.8 , WEBMAIL2_INC_DIR Remote File Inclusion,80
22953,MoreGroupWare ,0.6.8 ,Gastebuch 1.60 ,80
22955,PHP Arena paFileDB ,1.1.3/2.1.1/3.0/3.1 , Arbitrary File Upload / Execution,80
22956,e,107 Website System 0.555 , 'db.php' Information Disclosure,80
22958,e,107 Website System 0.554 , HTML Injection,80
22960,PBLang ,4.0/4.56 Bulletin Board System , IMG Tag HTML Injection,80
22961,Gallery ,1.2/1.3.x , Search Engine Cross,80
22977,MOD Guthabenhack ,1.3 For Woltlab Burning Board , SQL Injection,80
22986,Macromedia Dreamweaver MX ,6, PHP User Authentication Suite Cross,80
22990,vBulletin ,3, 'register.php' HTML Injection,80
22995,vBulletin ,3,Cart 1.0 ,80
22997,PostNuke ,0.6/0.7 Downloads Module , TTitle Cross,80
22998,PostNuke ,0.6/0.7 web_links Module , TTitle Cross,80
23000,geeeekShop ,1.4, Information Disclosure,80
23001,Invision Power Board (IP.Board) ,1.0/1.1/1.2 , 'admin.php' Cross,80
23006,Network Shutdown Module ,3.21, 'sort_values' Remote PHP Code Injection (Metasploit),80
23008,DCForum+ ,1.2, 'Subject' HTML Injection,80
23009,Stellar Docs ,1.2, Full Path Disclosure,80
23010,Better Basket Pro ,3.0 Store Builder , Full Path Disclosure,80
23011,PHPOutSourcing Zorum ,3.x , Cross,80
23012,News Wizard ,2, Full Path Disclosure,80
23013,PHP Website ,0.7.3/0.8.2/0.8.3/0.9.2 Calendar Module , SQL Injection,80
23014,phpWebSite ,0.7.3/0.8.2/0.8.3/0.9.2 Calendar Module , 'day' Cross,80
23015,phpWebSite ,0.7.3/0.8.2/0.8.3/0.9.2 fatcat Module , 'fatcat_id' Cross,80
23016,phpWebSite ,0.7.3/0.8.2/0.8.3/0.9.2 pagemaster Module , 'PAGE_id' Cross,80
23017,phpWebSite ,0.7.3/0.8.2/0.8.3/0.9.2 earch Module , 'PDA_limit' Cross,80
23018,PHPOutsourcing Zorum ,3.4, Full Path Disclosure,80
23020,PHPOutsourcing Zorum ,3.4, Full Path Disclosure,80
23022,PHP ,4.x , DLOpen Memory Disclosure (1),80
23023,PHP ,4.x , DLOpen Memory Disclosure (2),80
23026,Xoops ,1.0/1.3.x , BBCode HTML Injection,80
23027,HolaCMS ,1.2.x , 'HTMLtags.php' Local File Inclusion,80
23028,Free Hosting Manager ,2, 'id' SQL Injection,80
23029,Free Hosting Manager ,2, '/index.php?menuitem' SQL Injection / Cross,80
23031,SilverStripe CMS ,3.0.2 , (Multiple Vulnerabilities) Cross,80
23036,MatrikzGB Guestbook ,2, Administrative Privilege Escalation,80
23039,Fusion News ,3.3, Unauthorized Account Addition,80
23057,newsPHP ,216, Remote File Inclusion,80
23058,newsPHP ,216, Authentication Bypass,80
23060,newsPHP ,216,Membres 4.x ,80
23061,newsPHP ,216,Membres 4.x ,80
23064,Attila PHP ,3, SQL Injection Unauthorized Privileged Access,80
23065,AldWeb MiniPortail ,1.9/2.x , 'LNG' Cross,80
23067,eNdonesia ,8.2/8.3 , 'Mod' Cross,80
23072,eNdonesia ,8.2/8.3 , 'invitefriends.php3' Cross,80
23084,TSguestbook ,2.1, 'Message' HTML Injection,80
23099,WebCalendar ,0.9.x (Multiple Modules) , SQL Injection,80
23103,Digital Scribe ,1.x , Error Function Cross,80
23105,Digital Scribe ,1.x , SQL Injection,80
23106,Digital Scribe ,1.x , Persistent Cross,80
23125,phpBB ,2.0.6 , URL BBCode HTML Injection,80
23129,Invision Power Board (IP.Board) ,1.x , 'index.php' showtopic Cross,80
23140,vbPortal ,2.0 alpha 8.1 , (Authenticated) SQL Injection,80
23158,Mambo Site Server ,4.0.14 , 'banners.php?bid' SQL Injection,80
23159,Mambo Site Server ,4.0.14 , 'emailarticle.php?id' SQL Injection,80
23160,Mambo Site Server ,4.0.14 , 'contact.php' Unauthorized Mail Relay,80
23163,Flying Dog Software Powerslave ,4.3 Portalmanager , 'sql_id' Information Disclosure,80
23164,myPHPNuke ,1.8.8 , 'auth.inc.php' SQL Injection,80
23175,Dolphin ,7.3.0 ,IT 1.6 ,80
23180,Kordil EDms ,2.2.60rc3 , SQL Injection,80
23192,GuppY ,2.4, HTML Injection,80
23193,Geeklog ,1.3.x , SQL Injection,80
23194,Geeklog ,1.3.x , Cross,80
23205,Geeklog ,1.3.x ,Portal 5.5 ,80
23206,Geeklog ,1.3.x ,Portal 5.5 ,80
23207,Atrise Everyfind ,5.0.2 , search Cross,80
23208,mpnews pro ,2.1.0.18 , Directory Traversal Information Disclosure,80
23213,WordPress Core ,0.6/0.7 , 'Blog.header.php' SQL Injection,80
23218,EternalMart Mailing List Manager ,1.32, Remote File Inclusion,80
23219,GuppY ,2.4, Cross,80
23220,GuppY ,2.4, Remote File Access,80
23232,PayPal Store Front ,3, 'index.php' Remote File Inclusion,80
23233,GeekLog ,1.3.x , HTML Injection,80
23237,GeekLog ,1.3.x ,Nuke 6.6 ,80
23238,Gallery ,1.4, 'index.php' Remote File Inclusion,80
23244,WrenSoft Zoom Search Engine ,2.0 Build: 1018 , Cross,80
23249,WrenSoft Zoom Search Engine ,2.0 Build: 1018 , Persistent Cross,80
23252,Clipbucket ,2.6 Revision 738 , Multiple SQL Injections,80
23253,Achievo ,1.4.5 , Multiple Vulnerabilities (2),80
23259,GoldLink ,3, Cookie SQL Injection,80
23260,Geeklog ,1.3.8 , Forgot Password SQL Injection,80
23261,Bytehoard ,0.7, File Disclosure,80
23264,DeskPro ,1.1, Multiple SQL Injections,80
23269,FuzzyMonkey ,2.11, MyClassifieds Email Variable SQL Injection,80
23284,FuzzyMonkey ,2.11, 3 Plugin ,80
23286,Joomla! Component com_jooproperty ,1.13.0 , Multiple Vulnerabilities,80
23287,MyBB Profile Blogs Plugin ,1.2, Multiple Vulnerabilities,80
23289,MyBB Profile Blogs Plugin ,1.2,Nuke 8.2.4 ,80
23294,Chi Kien Uong Guestbook ,1.51, Cross,80
23302,Les Visiteurs ,2, Remote File Inclusion,80
23311,E,107, 'Chatbox.php' Denial of Service,80
23313,MyBB Profile Blogs Plugin ,1.2, Multiple HTML Injections,80
23319,Tritanium Scripts Tritanium Bulletin Board ,1.2.3 , Unauthorized Access,80
23322,Tritanium Scripts Tritanium Bulletin Board ,1.2.3 , Multiple Vulnerabilities,80
23330,Synthetic Reality SymPoll ,1.5, Cross,80
23333,PHPKit ,1.6, 'Include.php' Cross,80
23336,OpenAutoClassifieds ,1, 'Listing' Cross,80
