id,file,description,date,author,type,platform,port
15701,exploits/php/webapps/15701.txt,MODx REvolution CMS 2.0.4-pl2 - POST injection Cross-Site Scripting,2010-12-06,LiquidWorm,webapps,php,
15711,exploits/php/webapps/15711.pl,Abtp Portal Project 0.1.0 - Local File Inclusion,2010-12-09,Br0ly,webapps,php,
15714,exploits/php/webapps/15714.txt,Joomla! Component JE Auto 1.0 - SQL Injection,2010-12-09,Salvatore Fresta,webapps,php,
15715,exploits/php/webapps/15715.txt,CMScout 2.09 - Cross-Site Request Forgery,2010-12-09,High-Tech Bridge SA,webapps,php,
15720,exploits/php/webapps/15720.txt,Sulata iSoft - 'stream.php' Local File Disclosure,2010-12-10,Sudden_death,webapps,php,
15718,exploits/php/webapps/15718.txt,AJ Matrix DNA - SQL Injection,2010-12-09,Br0ly,webapps,php,
15719,exploits/php/webapps/15719.txt,Joomla! Component JE Messenger 1.0 - Arbitrary File Upload,2010-12-09,Salvatore Fresta,webapps,php,
15721,exploits/php/webapps/15721.txt,Joomla! Component com_billyportfolio 1.1.2 - Blind SQL Injection,2010-12-10,jdc,webapps,php,
15735,exploits/php/webapps/15735.txt,Mantis Bug Tracker 1.2.3 - 'db_type' Cross-Site Scripting / Full Path Disclosure,2010-12-15,LiquidWorm,webapps,php,
15736,exploits/php/webapps/15736.txt,Mantis Bug Tracker 1.2.3 - 'db_type' Local File Inclusion,2010-12-15,LiquidWorm,webapps,php,
15740,exploits/php/webapps/15740.txt,Pointter PHP Content Management System - Unauthorized Privilege Escalation,2010-12-15,Mark Stanislav,webapps,php,
15741,exploits/php/webapps/15741.txt,Pointter PHP Micro-Blogging Social Network - Unauthorized Privilege Escalation,2010-12-15,Mark Stanislav,webapps,php,
15742,exploits/php/webapps/15742.txt,BEdita 3.0.1.2550 - Multiple Vulnerabilities,2010-12-15,High-Tech Bridge SA,webapps,php,
15743,exploits/php/webapps/15743.txt,Blog:CMS 4.2.1e - Multiple Vulnerabilities,2010-12-15,High-Tech Bridge SA,webapps,php,
15748,exploits/php/webapps/15748.txt,QualDev eCommerce script - SQL Injection,2010-12-16,ErrNick,webapps,php,
15749,exploits/php/webapps/15749.txt,Joomla! Component JRadio - Local File Inclusion,2010-12-16,Sid3^effects,webapps,php,
15752,exploits/php/webapps/15752.txt,Softbiz PHP Joke Site Software - Multiple SQL Injections,2010-12-17,v3n0m,webapps,php,
15754,exploits/php/webapps/15754.txt,Immo Makler Script - SQL Injection,2010-12-17,Easy Laster,webapps,php,
15755,exploits/php/webapps/15755.txt,Easy Online Shop - SQL Injection,2010-12-17,Easy Laster,webapps,php,
15756,exploits/php/webapps/15756.txt,MHP Downloadshop - SQL Injection,2010-12-17,Easy Laster,webapps,php,
15766,exploits/php/webapps/15766.txt,Radius Manager 3.8.0 - Multiple Cross-Site Scripting Vulnerabilities,2010-12-17,Rodrigo Rubira Branco,webapps,php,
15765,exploits/php/webapps/15765.txt,CubeCart 3.x - Arbitrary File Upload,2010-12-17,StunTMaN!,webapps,php,
15768,exploits/php/webapps/15768.txt,MCFileManager Plugin for TinyMCE 3.2.2.3 - Arbitrary File Upload,2010-12-18,Vladimir Vorontsov,webapps,php,
15769,exploits/php/webapps/15769.txt,Ero Auktion 2010 - 'item.php' SQL Injection,2010-12-18,DeadLy DeMon,webapps,php,
15770,exploits/php/webapps/15770.txt,Download Center 2.2 - SQL Injection,2010-12-18,DeadLy DeMon,webapps,php,
15771,exploits/php/webapps/15771.txt,SchuldnerBeratung - SQL Injection,2010-12-18,DeadLy DeMon,webapps,php,
15772,exploits/php/webapps/15772.txt,PayPal Shop Digital - SQL Injection,2010-12-18,DeadLy DeMon,webapps,php,
15773,exploits/php/webapps/15773.txt,Projekt Shop - 'details.php' Multiple SQL Injections,2010-12-18,DeadLy DeMon,webapps,php,
15775,exploits/php/webapps/15775.txt,Mafia Game Script - SQL Injection,2010-12-18,DeadLy DeMon,webapps,php,
15779,exploits/php/webapps/15779.txt,Joomla! Component JE Auto - Local File Inclusion,2010-12-19,Sid3^effects,webapps,php,
15781,exploits/php/webapps/15781.txt,Inout Webmail Script - Persistent Cross-Site Scripting,2010-12-20,Sid3^effects,webapps,php,
15783,exploits/php/webapps/15783.txt,PHP-Nuke MaticMarket 2.02 - Local File Inclusion,2010-12-20,xer0x,webapps,php,
15789,exploits/php/webapps/15789.txt,plx Ad Trader 3.2 - Authentication Bypass,2010-12-20,R4dc0re,webapps,php,
15790,exploits/php/webapps/15790.txt,PHP Web Scripts Ad Manager Pro 3.0 - SQL Injection,2010-12-20,R4dc0re,webapps,php,
15791,exploits/php/webapps/15791.txt,Joomla! Component JotLoader 2.2.1 - Local File Inclusion,2010-12-20,v3n0m,webapps,php,
15793,exploits/php/webapps/15793.txt,Vacation Rental Script 4.0 - Arbitrary File Upload,2010-12-20,Br0ly,webapps,php,
15795,exploits/php/webapps/15795.txt,S9Y Serendipity 1.5.4 - Arbitrary File Upload,2010-12-21,pentesters.ir,webapps,php,
15797,exploits/php/webapps/15797.txt,Hycus CMS - Multiple Vulnerabilities,2010-12-21,High-Tech Bridge SA,webapps,php,
15798,exploits/php/webapps/15798.txt,Injader CMS - Multiple Vulnerabilities,2010-12-21,High-Tech Bridge SA,webapps,php,
15799,exploits/php/webapps/15799.txt,Habari Blog - Multiple Vulnerabilities,2010-12-21,High-Tech Bridge SA,webapps,php,
15800,exploits/php/webapps/15800.txt,html-edit CMS - Multiple Vulnerabilities,2010-12-21,High-Tech Bridge SA,webapps,php,
15801,exploits/php/webapps/15801.txt,Joomla! Component com_xgallery 1.0 - Local File Inclusion,2010-12-21,KelvinX,webapps,php,
15804,exploits/php/webapps/15804.txt,jobappr 1.4 - Multiple Vulnerabilities,2010-12-21,giudinvx,webapps,php,
15808,exploits/php/webapps/15808.txt,WordPress Plugin Accept Signups 0.1 - Cross-Site Scripting,2010-12-22,clshack,webapps,php,
15811,exploits/php/webapps/15811.txt,Built2Go PHP Shopping - SQL Injection,2010-12-23,Br0ly,webapps,php,
15812,exploits/php/webapps/15812.txt,Ypninc Realty Classifieds - SQL Injection,2010-12-23,Br0ly,webapps,php,
15813,exploits/php/webapps/15813.txt,IPN Development Handler 2.0 - Multiple Vulnerabilities,2010-12-23,AtT4CKxT3rR0r1ST,webapps,php,
15814,exploits/php/webapps/15814.txt,Joomla! Component com_ponygallery - Remote File Inclusion,2010-12-23,AtT4CKxT3rR0r1ST,webapps,php,
15815,exploits/php/webapps/15815.txt,Joomla! Component com_adsmanager - Remote File Inclusion,2010-12-23,AtT4CKxT3rR0r1ST,webapps,php,
15816,exploits/php/webapps/15816.txt,CubeCart 3.0.4 - SQL Injection,2010-12-23,Dr.NeT,webapps,php,
15818,exploits/php/webapps/15818.txt,iDevSpot iDevCart 1.10 - Multiple Local File Inclusions,2010-12-24,v3n0m,webapps,php,
15819,exploits/php/webapps/15819.txt,Joomla! Component com_xmovie 1.0 - Local File Inclusion,2010-12-24,KelvinX,webapps,php,
15820,exploits/php/webapps/15820.txt,SquareCMS 0.3.1 - 'post.php' SQL Injection,2010-12-24,cOndemned,webapps,php,
15822,exploits/php/webapps/15822.html,CubeCart 3.0.6 - Cross-Site Request Forgery (Add Admin),2010-12-24,P0C T34M,webapps,php,
15824,exploits/php/webapps/15824.txt,Pligg CMS 1.1.2 - Blind SQL Injection / Cross-Site Scripting,2010-12-25,Michael Brooks,webapps,php,
15825,exploits/php/webapps/15825.txt,openauto 1.6.3 - Multiple Vulnerabilities,2010-12-25,Michael Brooks,webapps,php,
15826,exploits/php/webapps/15826.txt,Traidnt Up 3.0 - Cross-Site Request Forgery,2010-12-25,P0C T34M,webapps,php,
15827,exploits/php/webapps/15827.txt,Joomla! Component com_idoblog - SQL Injection,2010-12-25,NOCKAR1111,webapps,php,
15828,exploits/php/webapps/15828.txt,Vacation Rental Script 4.0 - Cross-Site Request Forgery,2010-12-25,OnurTURKESHAN,webapps,php,
15838,exploits/php/webapps/15838.php,OpenClassifieds 1.7.0.3 - Chained: Captcha Bypass / SQL Injection / Persistent Cross-Site Scripting on FrontPage,2010-12-28,Michael Brooks,webapps,php,
15830,exploits/php/webapps/15830.txt,Social Engine 4.x (Music Plugin) - Arbitrary File Upload,2010-12-25,MyDoom,webapps,php,
15831,exploits/php/webapps/15831.txt,LoveCMS 1.6.2 Final - Multiple Local File Inclusions,2010-12-25,cOndemned,webapps,php,
15832,exploits/php/webapps/15832.txt,Interact 2.4.1 - SQL Injection,2010-12-26,IR Security,webapps,php,
15835,exploits/php/webapps/15835.html,pecio CMS 2.0.5 - Cross-Site Request Forgery (Add Admin),2010-12-27,P0C T34M,webapps,php,
15836,exploits/php/webapps/15836.txt,OpenEMR 3.2.0 - SQL Injection / Cross-Site Scripting,2010-12-27,blake,webapps,php,
15837,exploits/php/webapps/15837.txt,Web@all 1.1 - Remote Admin Settings Change,2010-12-27,Giuseppe D'Inverno,webapps,php,
15840,exploits/php/webapps/15840.txt,ardeaCore 2.25 - PHP Framework Remote File Inclusion,2010-12-29,n0n0x,webapps,php,
15843,exploits/php/webapps/15843.txt,News Script PHP Pro - 'FCKeditor' Arbitrary File Upload,2010-12-29,Net.Edit0r,webapps,php,
15846,exploits/php/webapps/15846.txt,kaibb 1.0.1 - Multiple Vulnerabilities,2010-12-29,High-Tech Bridge SA,webapps,php,
15847,exploits/php/webapps/15847.txt,DzTube - SQL Injection,2010-12-29,errnick qwe,webapps,php,
15848,exploits/php/webapps/15848.txt,PHP-AddressBook 6.2.4 - 'group.php' SQL Injection,2010-12-29,hiphop,webapps,php,
15849,exploits/php/webapps/15849.txt,LoveCMS 1.6.2 - Cross-Site Request Forgery / Code Injection,2010-12-29,hiphop,webapps,php,
15850,exploits/php/webapps/15850.html,PiXie CMS 1.04 - Multiple Cross-Site Request Forgery Vulnerabilities,2010-12-29,Ali Raheem,webapps,php,
15852,exploits/php/webapps/15852.txt,Siteframe CMS 3.2.3 - 'user.php' SQL Injection,2010-12-29,AnGrY BoY,webapps,php,
15853,exploits/php/webapps/15853.txt,DGNews 2.1 - SQL Injection,2010-12-29,kalashnikov,webapps,php,
15856,exploits/php/webapps/15856.php,TYPO3 - Arbitrary File Retrieval,2010-12-29,ikki,webapps,php,
15857,exploits/php/webapps/15857.txt,Discovery TorrentTrader 2.6 - Multiple Vulnerabilities,2010-12-29,EsS4ndre,webapps,php,
15858,exploits/php/webapps/15858.txt,WordPress Core 3.0.3 - Persistent Cross-Site Scripting (Internet Explorer 6/7 / NS8.1),2010-12-29,Saif,webapps,php,
15863,exploits/php/webapps/15863.txt,LightNEasy 3.2.2 - Multiple Vulnerabilities,2010-12-29,High-Tech Bridge SA,webapps,php,
15864,exploits/php/webapps/15864.txt,Ignition 1.3 - 'page.php' Local File Inclusion,2010-12-30,cOndemned,webapps,php,
15865,exploits/php/webapps/15865.php,Ignition 1.3 - Remote Code Execution,2010-12-30,cOndemned,webapps,php,
15915,exploits/php/webapps/15915.py,Concrete CMS 5.4.1.1 - Cross-Site Scripting / Remote Code Execution,2011-01-05,mr_me,webapps,php,
15886,exploits/php/webapps/15886.txt,KLINK - SQL Injection,2011-01-01,Mauro Rossi & Andres Gomez,webapps,php,
15887,exploits/php/webapps/15887.txt,ChurchInfo 1.2.12 - SQL Injection,2011-01-01,dun,webapps,php,
15889,exploits/php/webapps/15889.txt,Sahana Agasti 0.6.4 - SQL Injection,2011-01-01,dun,webapps,php,
15890,exploits/php/webapps/15890.txt,Tech Shop Technote 7 - SQL Injection,2011-01-01,MaJ3stY,webapps,php,
15891,exploits/php/webapps/15891.txt,GALLARIFIC PHP Photo Gallery Script - 'gallery.php' SQL Injection,2011-01-02,AtT4CKxT3rR0r1ST,webapps,php,
15892,exploits/php/webapps/15892.html,YourTube 1.0 - Cross-Site Request Forgery (Add User),2011-01-02,AtT4CKxT3rR0r1ST,webapps,php,
15893,exploits/php/webapps/15893.py,amoeba CMS 1.01 - Multiple Vulnerabilities,2011-01-02,mr_me,webapps,php,
15896,exploits/php/webapps/15896.txt,Sahana Agasti 0.6.4 - Multiple Remote File Inclusions,2011-01-03,n0n0x,webapps,php,
15902,exploits/php/webapps/15902.html,S40 CMS 0.4.1 - Cross-Site Request Forgery (Change Admin Password),2011-01-04,pentesters.ir,webapps,php,
15907,exploits/php/webapps/15907.txt,Nucleus 3.61 - Multiple Remote File Inclusions,2011-01-05,n0n0x,webapps,php,
15913,exploits/php/webapps/15913.pl,PhpGedView 4.2.3 - Local File Inclusion,2011-01-05,dun,webapps,php,
15961,exploits/php/webapps/15961.txt,TinyBB 1.2 - SQL Injection,2011-01-10,Aodrulez,webapps,php,
15920,exploits/php/webapps/15920.txt,F3Site 2011 alfa 1 - Cross-Site Scripting / Cross-Site Request Forgery,2011-01-06,High-Tech Bridge SA,webapps,php,
15921,exploits/php/webapps/15921.txt,phpMySport 1.4 - SQL Injection / Authentication Bypass / Full Path Disclosure,2011-01-06,High-Tech Bridge SA,webapps,php,
15922,exploits/php/webapps/15922.txt,Phenotype CMS 3.0 - SQL Injection,2011-01-06,High-Tech Bridge SA,webapps,php,
15923,exploits/php/webapps/15923.txt,PHP MicroCMS 1.0.1 - Cross-Site Request Forgery / Cross-Site Scripting,2011-01-06,High-Tech Bridge SA,webapps,php,
15924,exploits/php/webapps/15924.txt,openSite 0.2.2 Beta - Local File Inclusion,2011-01-07,n0n0x,webapps,php,
15938,exploits/php/webapps/15938.txt,axdcms-0.1.1 - Local File Inclusion,2011-01-08,n0n0x,webapps,php,
15939,exploits/php/webapps/15939.txt,Elxis CMS 2009.2 - Remote File Inclusion,2011-01-08,n0n0x,webapps,php,
15942,exploits/php/webapps/15942.txt,sahana agasti 0.6.5 - Multiple Vulnerabilities,2011-01-08,dun,webapps,php,
15943,exploits/php/webapps/15943.txt,WordPress Plugin mingle forum 1.0.26 - Multiple Vulnerabilities,2011-01-08,Charles Hooper,webapps,php,
15945,exploits/php/webapps/15945.txt,Zwii 2.1.1 - Remote File Inclusion,2011-01-08,Abdi Mohamed,webapps,php,
15958,exploits/php/webapps/15958.txt,Joomla! Plugin Captcha 4.5.1 - Local File Disclosure,2011-01-09,dun,webapps,php,
15960,exploits/php/webapps/15960.txt,Maximus CMS 1.1.2 - 'FCKeditor' Arbitrary File Upload,2011-01-10,eidelweiss,webapps,php,
15964,exploits/php/webapps/15964.py,Lotus CMS Fraise 3.0 - Local File Inclusion / Remote Code Execution,2011-01-10,mr_me,webapps,php,
15968,exploits/php/webapps/15968.txt,vam shop 1.6 - Multiple Vulnerabilities,2011-01-11,High-Tech Bridge SA,webapps,php,
15969,exploits/php/webapps/15969.txt,diafan.cms 4.3 - Multiple Vulnerabilities,2011-01-11,High-Tech Bridge SA,webapps,php,
15970,exploits/php/webapps/15970.txt,Cambio 0.5a - Cross-Site Request Forgery,2011-01-11,High-Tech Bridge SA,webapps,php,
15966,exploits/php/webapps/15966.txt,Extcalendar 2 - 'calendar.php' SQL Injection,2011-01-11,Lagripe-Dz & Mca-Crb,webapps,php,
15967,exploits/php/webapps/15967.txt,energine 2.3.8 - Multiple Vulnerabilities,2011-01-11,High-Tech Bridge SA,webapps,php,
15971,exploits/php/webapps/15971.txt,whCMS 0.115 - Cross-Site Request Forgery,2011-01-11,High-Tech Bridge SA,webapps,php,
15981,exploits/php/webapps/15981.txt,LifeType 1.2.10 - HTTP Referer Persistent Cross-Site Scripting,2011-01-12,Saif El-Sherei,webapps,php,
15979,exploits/php/webapps/15979.txt,Joomla! 1.5.22 / 1.6.0 - 'com_mailto' Spam Mail Relay,2011-01-12,Jeff Channell,webapps,php,
16020,exploits/php/webapps/16020.txt,PHP Lowbids - 'viewfaqs.php' Blind SQL Injection,2011-01-20,BorN To K!LL,webapps,php,
15989,exploits/php/webapps/15989.txt,Joomla! Component People 1.0.0 - SQL Injection,2011-01-14,Salvatore Fresta,webapps,php,
15993,exploits/php/webapps/15993.html,ViArt Shop 4.0.5 - Cross-Site Request Forgery,2011-01-15,Or4nG.M4N,webapps,php,
15995,exploits/php/webapps/15995.txt,glfusion CMS 1.2.1 - 'img' Persistent Cross-Site Scripting,2011-01-15,Saif,webapps,php,
15996,exploits/php/webapps/15996.txt,CompactCMS 1.4.1 - Multiple Vulnerabilities,2011-01-15,Patrick de Brouwer,webapps,php,
15999,exploits/php/webapps/15999.txt,BetMore Site Suite 4 - 'bid' Blind SQL Injection,2011-01-16,BorN To K!LL,webapps,php,
16000,exploits/php/webapps/16000.txt,Seo Panel 2.2.0 - Cookie-Rendered Persistent Cross-Site Scripting,2011-01-16,Mark Stanislav,webapps,php,
16001,exploits/php/webapps/16001.txt,Joomla! Component com_people 1.0.0 - Local File Inclusion,2011-01-16,ALTBTA,webapps,php,
16003,exploits/php/webapps/16003.txt,AWBS 2.9.2 - 'cart.php' Blind SQL Injection,2011-01-16,ShivX,webapps,php,
16004,exploits/php/webapps/16004.txt,PHP-Fusion Teams Structure Infusion Addon - SQL Injection,2011-01-17,Saif,webapps,php,
16010,exploits/php/webapps/16010.txt,Joomla! Component allCineVid 1.0.0 - Blind SQL Injection,2011-01-18,Salvatore Fresta,webapps,php,
16011,exploits/php/webapps/16011.txt,CakePHP 1.3.5/1.2.8 - 'Unserialize()' File Inclusion,2011-01-18,felix,webapps,php,
16013,exploits/php/webapps/16013.html,N-13 News 3.4 - Cross-Site Request Forgery (Admin Add),2011-01-18,anT!-Tr0J4n,webapps,php,
17209,exploits/php/webapps/17209.txt,SoftMP3 - SQL Injection,2011-04-24,mArTi,webapps,php,
16016,exploits/php/webapps/16016.txt,Simploo CMS 1.7.1 - PHP Code Execution,2011-01-19,David Vieira-Kurz,webapps,php,
16039,exploits/php/webapps/16039.txt,Joomla! Component com_b2portfolio 1.0.0 - Multiple SQL Injections,2011-01-24,Salvatore Fresta,webapps,php,
16018,exploits/php/webapps/16018.txt,PHP auctions - 'viewfaqs.php' Blind SQL Injection,2011-01-19,BorN To K!LL,webapps,php,
16019,exploits/php/webapps/16019.txt,phpCMS 2008 - SQL Injection,2011-01-20,R3d-D3V!L,webapps,php,
16027,exploits/php/webapps/16027.txt,phpCMS 9.0 - Blind SQL Injection,2011-01-22,eidelweiss,webapps,php,
16028,exploits/php/webapps/16028.txt,cultbooking 2.0.4 - Multiple Vulnerabilities,2011-01-22,LiquidWorm,webapps,php,
16034,exploits/php/webapps/16034.txt,PHP Coupon Script 6.0 - 'bus' Blind SQL Injection,2011-01-23,BorN To K!LL,webapps,php,
16037,exploits/php/webapps/16037.html,PHP Link Directory 4.1.0 - Cross-Site Request Forgery (Add Admin),2011-01-23,AtT4CKxT3rR0r1ST,webapps,php,
16060,exploits/php/webapps/16060.txt,comercioplus 5.6 - Multiple Vulnerabilities,2011-01-27,Daniel Godoy,webapps,php,
16044,exploits/php/webapps/16044.txt,ab Web CMS 1.35 - Multiple Vulnerabilities,2011-01-25,Dr.0rYX & Cr3W-DZ,webapps,php,
16047,exploits/php/webapps/16047.txt,PHPDirector Game Edition - 'game.php' SQL Injection,2011-01-26,AtT4CKxT3rR0r1ST,webapps,php,
16110,exploits/php/webapps/16110.txt,reos 2.0.5 - Multiple Vulnerabilities,2011-02-04,High-Tech Bridge SA,webapps,php,
16049,exploits/php/webapps/16049.txt,AWCM 2.2 Final - Local File Inclusion,2011-01-26,Cucura,webapps,php,
16050,exploits/php/webapps/16050.txt,class.upload.php 0.30 - Arbitrary File Upload,2011-01-26,DIES3L,webapps,php,
16051,exploits/php/webapps/16051.txt,Froxlor 0.9.15 - Remote File Inclusion,2011-01-26,DIES3L,webapps,php,
16058,exploits/php/webapps/16058.txt,MultiPowUpload 2.1 - Arbitrary File Upload,2011-01-26,DIES3L,webapps,php,
16059,exploits/php/webapps/16059.txt,Xnova Legacies 2009.2 - Cross-Site Request Forgery,2011-01-26,Xploit A Day,webapps,php,
16061,exploits/php/webapps/16061.txt,PHP Link Directory Software - 'sbcat_id' SQL Injection,2011-01-28,BorN To K!LL,webapps,php,
16062,exploits/php/webapps/16062.txt,PHP Classified ads software - 'cid' Blind SQL Injection,2011-01-28,BorN To K!LL,webapps,php,
16069,exploits/php/webapps/16069.txt,PHP Script Directory Software - 'sbcat_id' SQL Injection,2011-01-28,BorN To K!LL,webapps,php,
16074,exploits/php/webapps/16074.txt,MultiCMS - Local File Inclusion,2011-01-29,R3VAN_BASTARD,webapps,php,
16076,exploits/php/webapps/16076.txt,vBSEO 3.2.2/3.5.2 - Persistent Cross-Site Scripting via LinkBacks,2011-01-30,MaXe,webapps,php,
16077,exploits/php/webapps/16077.txt,vBSEO Sitemap 2.5/3.0 - Multiple Vulnerabilities,2011-01-30,MaXe,webapps,php,
16080,exploits/php/webapps/16080.txt,RW-Download 4.0.6 - 'index.php' SQL Injection,2011-01-30,Dr.NeT,webapps,php,
16272,exploits/php/webapps/16272.txt,Limelight Software - 'article.php' SQL Injection,2011-03-04,eXeSoul,webapps,php,
16088,exploits/php/webapps/16088.php,NetLink - Arbitrary File Upload,2011-02-01,lumut--,webapps,php,
16090,exploits/php/webapps/16090.txt,TinyWebGallery 1.8.3 - Multiple Vulnerabilities,2011-02-01,Yam Mesicka,webapps,php,
16091,exploits/php/webapps/16091.txt,Joomla! 1.5/1.6 - JFilterInput Cross-Site Scripting Bypass,2011-02-01,Jeff Channell,webapps,php,
16094,exploits/php/webapps/16094.txt,Raja Natarajan Guestbook 1.0 - Local File Inclusion,2011-02-02,h0rd,webapps,php,
16096,exploits/php/webapps/16096.txt,RedaxScript 0.3.2 - Multiple Vulnerabilities,2011-02-02,High-Tech Bridge SA,webapps,php,
16097,exploits/php/webapps/16097.txt,Zikula CMS 1.2.4 - Cross-Site Request Forgery,2011-02-02,Aung Khant,webapps,php,
16102,exploits/php/webapps/16102.txt,Islam Sound IV2 - 'details.php' SQL Injection,2011-02-03,ZxH-Labs,webapps,php,
16106,exploits/php/webapps/16106.txt,OemPro 3.6.4 - Multiple Vulnerabilities,2011-02-03,Ignacio Garrido,webapps,php,
