,id,device,version,description
11197,27224,dotProject ,2, '/modules/public/date_format.php?baseDir' Remote File Inclusion
11198,27225,dotProject ,2, '/modules/tasks/gantt.php?baseDir' Remote File Inclusion
11199,27226,RunCMS ,1.2, 'PMLite.php' SQL Injection
11200,27227,WordPress Core ,2, Comment Post HTML Injection
11201,27228,Mantis Bug Tracker ,0, 'view_all_set.php' Multiple Cross
11202,27229,Mantis Bug Tracker ,0, 'manage_user_page.php?sort' Cross
11203,27230,My Blog ,1.63, BBCode HTML Injection
11204,27236,MyBB ,1.03, 'private.php' Multiple SQL Injections
11205,27237,HTML::BBCode ,1.03, HTML Injection
11206,27238,Dreamcost HostAdmin ,3, 'index.php' Remote File Inclusion
11207,27239,BirthSys ,3.1, Multiple SQL Injections
11208,27240,MyBB ,1.02, 'Managegroup.php' SQL Injection
11209,27242,MyBB ,1.03, 'Managegroup.php' Cross
11210,27243,Siteframe Beaumont ,5.01, 'page.php' HTML Injection
11211,27245,Siteframe Beaumont ,5.01,Webmail 1.6.2 
11212,27247,E,107, HTML Injection
11213,27248,E,107, SQL Injection
11214,27249,E,107,Nuke 7.x 
11215,27250,TTS Software Time Tracking Software ,3, 'edituser.php' Access Validation
11216,27251,Magic Calendar Lite ,1.02, 'index.php' SQL Injection
11217,27252,CuteNews ,1.41, 'show_news.php' Cross
11218,27254,PostNuke ,0.6,Languages Module 
11219,27255,PostNuke ,0.6,Languages Module 
11220,27256,RunCMS ,1, 'Ratefile.php' Cross
11221,27259,Noah's Classifieds ,1.0, 'index.php' Multiple Cross
11222,27260,Noah's Classifieds ,1.0, Search Page SQL Injection
11223,27261,Noah's Classifieds ,1.0, Local File Inclusion
11224,27262,Noah's Classifieds ,1.0, 'index.php' Remote File Inclusion
11225,27263,Dragonfly CMS ,9.061, Multiple Cross
11226,27264,Dragonfly CMS ,9.061, Multiple Cross
11227,27265,Dragonfly CMS ,9.061, Multiple Cross
11228,27266,Dragonfly CMS ,9.061, Multiple Cross
11229,27267,Dragonfly CMS ,9.061, Multiple Cross
11230,27268,Dragonfly CMS ,9.061, 'c' Cross
11231,27269,Dragonfly CMS ,9.061, 'album' Cross
11232,27272,SocialEngine Timeline Plugin ,4.25, Arbitrary File Upload
11233,27274,SocialEngine Timeline Plugin ,4.25, 'index.php?rang' SQL Injection
11234,27275,SocialEngine Timeline Plugin ,4.25, Arbitrary File Upload
11235,27276,BigACE ,2.78, Cross
11236,27279,vTiger CRM ,5.4, Multiple Vulnerabilities
11237,27281,Telmanik CMS Press ,1.01, 'pages.php?page_name' SQL Injection
11238,27287,Cotonti ,0.913, SQL Injection
11239,27290,WordPress Plugin Better WP Security ,3.48, Persistent Cross
11240,27293,InstantCMS ,1.6,SeCure 
11241,27294,InstantCMS ,1.6,SeCure 
11242,27298,WordPress Plugin Better WP Security ,3.48, 'Dropbase.php' SQL Injection
11243,27299,NOCC ,1, 'error.php?html_error_occurred' Cross
11244,27300,NOCC ,1, 'filter_prefs.php?html_filter_select' Cross
11245,27301,NOCC ,1, 'no_mail.php?html_no_mail' Cross
11246,27302,NOCC ,1, 'html_bottom_table.php' Multiple Cross
11247,27303,Oi! Email Marketing System ,3, 'index.php' SQL Injection
11248,27304,CubeCart ,3.0, Arbitrary File Upload
11249,27305,PHPX ,3.59, XCode Tag HTML Injection
11250,27306,PHPX ,3.59,Gallery 4.0 
11251,27307,PHPX ,3.59,Gallery 4.0 
11252,27308,myPHPNuke ,1.88, 'reviews.php' Cross
11253,27309,myPHPNuke ,1.88, 'download.php' Cross
11254,27311,SPiD ,1.31, 'Scan_Lang_Insert.php' Local File Inclusion
11255,27312,FreeHostShop Website Generator ,3.3, Arbitrary File Upload
11256,27313,FreeHostShop Website Generator ,3.3,Taskeen 1.03 
11257,27314,FreeHostShop Website Generator ,3.3,Taskeen 1.03 
11258,27315,RiteCMS ,1.0, Multiple Vulnerabilities
11259,27318,RiteCMS ,1.0,Nuke 7.8 
11260,27321,Fantastic News ,2.11, SQL Injection
11261,27322,Woltlab Burning Board ,1.11, 'galerie_index.php?Username' Cross
11262,27323,Woltlab Burning Board ,1.11, 'galerie_onfly.php' Cross
11263,27324,Archangel Weblog ,0.902, Authentication Bypass
11264,27327,D,3, 'fastlinks.php?catid' SQL Injection
11265,27328,D,3, 'catogary.php?catid' SQL Injection
11266,27330,n,8, 'index.php' Multiple SQL Injections
11267,27331,n,8, 'index.php' Multiple Cross
11268,27332,n,8, 'mailto.php?userid' Cross
11269,27333,QwikiWiki ,1.4, 'index.php' Cross
11270,27334,PHP ,4, 'additional_param' Arbitrary File Creation
11271,27335,PHP ,4, 'mb_send_mail()' Restriction Bypass
11272,27336,EJ,3, 'Inc_header.php' Cross
11273,27337,Mozilla Thunderbird ,1.5, Multiple Remote Information Disclosure Vulnerabilities
11274,27338,PEHEPE Membership Management System ,3, 'Sol_menu.php' Cross
11275,27339,PEHEPE Membership Management System ,3, Remote PHP Script Code Injection
11276,27340,SMBlog ,1.2, Arbitrary PHP Command Execution
11277,27341,SMBlog ,1.2,Designs Dawaween 1.03 
11278,27342,PluggedOut Nexus ,0.1, 'forgotten_password.php' SQL Injection
11279,27343,vBulletin ,3.0, 'profile.php?Email' HTML Injection
11280,27344,vBulletin ,3.0, 'index.php' Multiple SQL Injections
11281,27345,LogIT ,1.3, Remote File Inclusion
11282,27346,VBZoom Forum ,1.11, 'show.php' MainID SQL Injection
11283,27347,VBZooM Forum ,1.11, 'comment.php?UserID' Cross
11284,27348,VBZooM Forum ,1.11, 'contact.php?UserID' Cross
11285,27354,Easy Forum ,2.5, New User Image File HTML Injection
11286,27355,Woltlab Burning Board ,2.34, 'misc.php' Cross
11287,27356,CutePHP CuteNews ,1.41, 'index.php' Cross
11288,27357,Simplog ,1.02, Information Disclosure
11289,27358,DVGuestbook ,1.0, 'index.php?page' Cross
11290,27359,DVGuestbook ,1.0, 'dv_gbook.php?f' Cross
11291,27360,RunCMS ,1, 'Bigshow.php' Cross
11292,27361,Invision Power Board ,2.15, showtopic SQL Injection
11293,27362,Bitweaver ,1.1, 'Title' HTML Injection
11294,27363,PHORUM ,3, 'Common.php' Remote File Inclusion
11295,27364,PHORUM ,3,Panel 2.6 
11296,27367,PHORUM ,3, 'Iframe.php' Cross
11297,27368,LoudBlog ,0.41, 'podcast.php' SQL Injection
11298,27369,LoudBlog ,0.41, 'index.php?template' Traversal Arbitrary File Access
11299,27370,LoudBlog ,0.41, 'backend_settings.php' Traversal Arbitrary File Access
11300,27371,HitHost ,1, 'deleteuser.php?user' Cross
11301,27372,HitHost ,1, 'viewuser.php?hits' Cross
11302,27373,TextFileBB ,1, Multiple Cross
11303,27374,sBlog ,0.72, 'search.php?keyword' POST Method Cross
11304,27375,sBlog ,0.72, 'comments_do.php' Multiple POST Cross
11305,27379,ADP Forum ,2.0, 'Subject' HTML Injection
11306,27380,MyBloggie ,2.12, 'upload.php' Cross
11307,27381,MyBloggie ,2.12, 'delcomment.php' Cross
11308,27382,MyBloggie ,2.12, 'deluser.php' Cross
11309,27383,MyBloggie ,2.12, 'addcat.php' Cross
11310,27384,MyBloggie ,2.12, 'edituser.php' Cross
11311,27385,MyBloggie ,2.12, 'adduser.php' Cross
11312,27386,MyBloggie ,2.12, 'editcat.php' Cross
11313,27387,MyBloggie ,2.12, 'trackback_url' Cross
11314,27388,MyBloggie ,2.12, 'delcat.php' Cross
11315,27389,MyBloggie ,2.12, 'del.php' Cross
11316,27390,MyBloggie ,2.12,Portal 3.7/4.x/5.x/6.x 
11317,27391,MyBloggie ,2.12,Portal 3.7/4.x/5.x/6.x 
11318,27392,MyBloggie ,2.12,Portal 3.7/4.x/5.x/6.x 
11319,27393,MyBloggie ,2.12,Portal 3.7/4.x/5.x/6.x 
11320,27394,MyBloggie ,2.12,Portal 3.7/4.x/5.x/6.x 
11321,27395,MyBloggie ,2.12,Portal 3.7/4.x/5.x/6.x 
11322,27396,txtForum ,1.03, Multiple Cross
11323,27398,Pluck CMS ,4.7, HTML Code Injection
11324,27399,WordPress Plugin Booking Calendar ,4.14, Cross
11325,27403,WordPress Plugin Usernoise ,3.78, Persistent Cross
11326,27405,Joomla! Component com_sectionex ,2.596, SQL Injection
11327,27408,txtForum ,1.03, Remote PHP Script Code Injection
11328,27409,QwikiWiki ,1.4, 'index.php' Multiple Cross
11329,27410,QwikiWiki ,1.4, 'login.php' Multiple Cross
11330,27411,QwikiWiki ,1.4, 'pageindex.php?help' Cross
11331,27412,QwikiWiki ,1.4, 'recentchanges.php?help' Cross
11332,27413,Core News ,2.01, 'index.php' Remote Code Execution
11333,27414,vCard ,2.8, 'create.php' Multiple Cross
11334,27415,vCard ,2.8, 'wmview.php?ArtCat' Cross
11335,27416,vCard ,2.8, 'footer.php?ctrrowcol' Cross
11336,27417,vCard ,2.8, 'wmcomments.php?ArtID' Cross
11337,27419,Vegas Forum ,1, 'Forumlib.php' SQL Injection
11338,27422,CyBoards PHP Lite ,1.21, 'post.php' SQL Injection
11339,27423,DSCounter ,1.2, 'index.php' SQL Injection
11340,27424,DSDownload ,1, Multiple SQL Injections
11341,27427,Contrexx CMS ,1.0, 'index.php' Cross
11342,27430,PHPFox ,3.6, Multiple SQL Injections
11343,27431,BigTree CMS ,4.0, Multiple Vulnerabilities
11344,27434,ZAPms ,1.41, 'index.php' SQL Injection
11345,27435,phpMyAdmin ,2.81, Set_Theme Cross
11346,27436,Invision Power Board (IP.Board) ,2.04, Search Action Multiple Cross
11347,27437,Invision Power Board (IP.Board) ,2.04, 'index.php?st' Cross
11348,27438,Invision Power Board (IP.Board) ,2.04, Calendar Action Multiple Cross
11349,27439,Invision Power Board (IP.Board) ,2.04, Print Action 't' Cross
11350,27440,Invision Power Board (IP.Board) ,2.04, Mail Action 'MID' Cross
11351,27441,Invision Power Board (IP.Board) ,2.04, Help Action 'HID' Cross
11352,27442,Invision Power Services Invision Board ,2.04, Members Action Multiple Cross
11353,27443,Extcalendar ,1, Cross
11354,27444,Woltlab Burning Board ,2.34, 'Class_DB_MySQL.php' Cross
11355,27445,MusicBox ,2.3, 'index.php' SQL Injection
11356,27446,MusicBox ,2.3, 'index.php' Cross
11357,27447,MusicBox ,2.3, 'cart.php' Cross
11358,27448,phpWebSite ,0.82, 'friend.php?sid' SQL Injection
11359,27449,phpWebSite ,0.82, 'article.php?sid' SQL Injection
11360,27450,WinHKI ,1.4, Directory Traversal
11361,27454,WinHKI ,1.4, BlueTooth Interface Dialog Spoofing
11362,27458,EasyMoblog ,0.5, 'Img.php' Cross
11363,27459,CoMoblog ,1, 'Img.php' Cross
11364,27462,AdMan ,1.0201, 'ViewStatement.php' SQL Injection
11365,27465,AdMan ,1.0201, 'index.php' Cross
11366,27466,AdMan ,1.0201, 'index.php' Remote File Inclusion
11367,27467,ConfTool ,1.1, 'index.php' Cross
11368,27468,ConfTool ,1.1,klaN 1.x 
11369,27475,SaPHPLesson ,2, 'print.php' SQL Injection
11370,27477,Maian Weblog ,2, 'print.php' SQL Injection
11371,27478,Maian Weblog ,2, 'mail.php' SQL Injection
11372,27483,Maian Weblog ,2, '/admin/index.php' Multiple SQL Injections
11373,27484,Maian Weblog ,2, 'index.php?date' SQL Injection
11374,27485,DSLogin ,1, 'index.php' Multiple SQL Injections
11375,27492,ActiveCampaign SupportTrio ,2.502, Multiple Cross
11376,27494,phpMyFamily ,1.41, 'Track.php' Cross
11377,27495,PHPCOIN ,1.2, 'mod_print.php?fs' Cross
11378,27496,PHPCOIN ,1.2, 'mod.php?fs' Cross
11379,27497,CONTROLzx Hms ,3.34, 'shared_order.php?sharedPlanID' Cross
11380,27498,CONTROLzx Hms ,3.34, 'dedicated_order.php?dedicatedPlanID' Cross
11381,27499,CONTROLzx Hms ,3.34, 'server_management.php?plan_id' Cross
11382,27500,Arab Portal ,2, 'online.php' Cross
11383,27501,Arab Portal ,2, 'download.php' Cross
11384,27502,Connect Daily ,3.28, 'ViewDay.html' Multiple Cross
11385,27503,Connect Daily ,3.28, 'ViewSearch.html' Multiple Cross
11386,27504,Connect Daily ,3.28, 'ViewYear.html' Multiple Cross
11387,27505,Connect Daily ,3.28, 'ViewCal.html?item_type_id' Cross
11388,27506,Connect Daily ,3.28, 'ViewWeek.html?week' Cross
11389,27507,Connect Daily ,3.28,Caricatier 2.5 
11390,27508,PHP ,4, 'Html_Entity_Decode()' Information Disclosure
11391,27509,OneOrZero ,1.63, 'index.php' SQL Injection
11392,27510,PhxContacts ,0.93, 'carnet.php' Multiple SQL Injections
11393,27511,PhxContacts ,0.93, 'contact_view.php?id_contact' SQL Injection
11394,27512,PhxContacts ,0.93, 'login.php' Cross
11395,27513,VNews ,1.2, Multiple SQL Injections
11396,27514,Tribq CMS ,5.27, Cross
11397,27515,Open Real Estate CMS ,1.51, Multiple Vulnerabilities
11398,27518,Open Real Estate CMS ,1.51, 'gallery.php?id' SQL Injection
11399,27519,PHPVID ,1.23, Multiple Vulnerabilities
11400,27521,Ajax PHP Penny Auction ,1, Multiple Vulnerabilities
11401,27522,Gnew ,2013.1, Multiple Vulnerabilities (1)
11402,27525,Integrated CMS ,1, SQL Injection
11403,27529,PHP ,4, Backdoor PHP Code Execution (Metasploit)
11404,27531,WordPress Plugin Hms Testimonials ,2.01, Multiple Vulnerabilities
11405,27532,Joomla! Component redSHOP ,1.2, SQL Injection
11406,27533,Gnew ,2013.1,Changer 0.20 
11407,27534,Joomla! Component redSHOP ,1.2, 'index.php' Remote File Inclusion
11408,27535,O,2, 'post.php' SQL Injection
11409,27537,Warcraft III Replay Parser for PHP ,1.8, 'index.php' Remote File Inclusion
11410,27538,RedCMS ,0.1, 'profile.php?u' SQL Injection
11411,27539,RedCMS ,0.1, 'login.php' Multiple SQL Injections
11412,27540,RedCMS ,0.1, 'register.php' Multiple Cross
11413,27541,DbbS ,2, 'Topics.php' SQL Injection
11414,27542,DbbS ,2, 'mage_desc.php' Multiple SQL Injections
11415,27543,DbbS ,2, 'template.php?provided' SQL Injection
11416,27544,RedCMS ,0.1, 'suggest_image.php?cid' SQL Injection
11417,27545,RedCMS ,0.1, 'insert_rating.php?img_id' SQL Injection
11418,27546,RedCMS ,0.1, 'images.php?cid' SQL Injection
11419,27548,Claroline ,1, 'rqmkhtml.php' Information Disclosure
11420,27549,Claroline ,1, 'rqmkhtml.php' Cross
11421,27550,Blank'N'Berg ,0.2, Directory Traversal
11422,27551,Blank'N'Berg ,0.2, Cross
11423,27557,PHORUM ,3,A
11424,27560,aWebNews ,1.2, 'visview.php?_GET['cid']' SQL Injection
11425,27563,LucidCMS ,2, 'index.php' Multiple Cross
11426,27564,PHP ,4, PHPInfo Large Input Cross
11427,27567,ArabPortal ,2.01, Multiple Input Validation Vulnerabilities
11428,27570,Chucky A. Ivey N.T. ,1.1, 'index.php' Multiple HTML Injection Vulnerabilities
11429,27571,SKForum ,1, 'area.View.action?areaID' Cross
11430,27572,SKForum ,1, 'planning.View.action?time' Cross
11431,27573,SKForum ,1, 'user.View.action?userID' Cross
11432,27574,Basic Analysis and Security Engine (BASE) ,1.24, PrintFreshPage Cross
11433,27575,MD News ,1, 'admin.php' SQL Injection
11434,27576,MAXDEV CMS ,1.072, 'PNuserapi.php' SQL Injection
11435,27578,Jupiter CMS ,1.15, 'index.php' Cross
11436,27579,Bitweaver CMS ,1.3, Multiple Cross
11437,27580,vBulletin ,3.51, 'Vbugs.php' Cross
11438,27582,AWeb's Banner Generator ,3, Cross
11439,27584,JBook ,1.3, 'index.php' Cross
11440,27585,PHPMyForum ,4, 'page' Cross
11441,27586,PHPMyForum ,4, 'index.php?type' CRLF Injection
11442,27587,PHPWebGallery ,1.41, 'category.php' Cross
11443,27588,PHPWebGallery ,1.41, 'picture.php' Cross
11444,27589,SPIP ,1.83, 'Spip_login.php' Remote File Inclusion
11445,27590,SPIP ,1.83,webshop 3.0/4.0 
11446,27591,Shadowed Portal ,5.7, 'Load.php' Cross
11447,27592,SIRE ,2, Arbitrary File Upload
11448,27593,VegaDNS ,0.99, 'index.php?cid' SQL Injection
11449,27595,PHP ,4, 'tempnam() open_basedir' Restriction Bypass
11450,27596,PHP ,4, 'copy() Safe_Mode' Bypass
11451,27597,KCFinder ,2.51, Local File Disclosure
11452,27598,Mac's CMS ,1.14, Multiple Vulnerabilities
11453,27600,Pligg CMS ,2.0, Cross
11454,27601,Spitfire CMS ,1.14, Cross
11455,27602,DotNetNuke DNNArticle Module ,10, SQL Injection
11456,27603,DotNetNuke DNNArticle Module ,10,CMS 2.0.1 
11457,27605,DotNetNuke DNNArticle Module ,10, 'news_desc.html' SQL Injection
11458,27610,PHP ,4, Arbitrary File Upload (Metasploit)
11459,27612,ShopWeezle ,2, 'login.php?itemID' SQL Injection
11460,27613,ShopWeezle ,2, 'index.php' Multiple SQL Injections
11461,27614,ShopWeezle ,2, 'memo.php?itemID' SQL Injection
11462,27615,ShopWeezle ,2, Remote File Inclusion
11463,27616,JetPhoto ,1.0, 'thumbnail.php?page' Cross
11464,27617,JetPhoto ,1.0, 'gallery.php?page' Cross
11465,27618,JetPhoto ,1.0, 'Slideshow.php?name' Cross
11466,27619,JetPhoto ,1.0, 'detail.php?page' Cross
11467,27621,Clever Copy ,3, 'Connect.INC' Information Disclosure
11468,27622,Dokeos ,1, 'viewtopic.php' SQL Injection
11469,27623,SWSoft Confixx ,3.12, 'Jahr' Cross
11470,27624,PHPKIT ,1.61, 'Include.php' SQL Injection
11471,27625,Indexu ,5, Multiple Remote File Inclusions
11472,27626,Tritanium Bulletin Board ,1.23, Multiple Cross
11473,27628,SWSoft Confixx ,3.06, 'index.php' SQL Injection
11474,27629,Chipmunk Guestbook ,1.3, 'index.php' SQL Injection
11475,27632,phpMyAdmin ,2.7, 'sql.php' Cross
11476,27633,MyBB ,1.1, 'member.php' Cross
11477,27634,Edgewall Software Trac ,0.71, 'index.php' Cross
11478,27638,SimpleBBS ,1.06, Arbitrary Command Execution
11479,27642,SimpleBBS ,1.06,Blog 5.2 
11480,27643,PHPAlbum ,0.22, 'Language.php' File Inclusion
11481,27644,PHPAlbum ,0.22, 'Planetsearchplus.php' Cross
11482,27645,PowerClan ,1.14, 'member.php' SQL Injection
11483,27646,LifeType ,1.03, 'index.php' Cross
11484,27647,Papoo ,2.1, 'print.php' Cross
11485,27648,MODx CMS ,0.91, 'index.php' Cross
11486,27649,MODx CMS ,0.91, 'index.php' Directory Traversal
11487,27650,Farsinews ,2.1, 'search.php' Cross
11488,27651,Tiny Web Gallery ,1.4, 'index.php' Cross
11489,27652,Quack Chat ,1, Multiple Vulnerabilities
11490,27658,PHPGuestbook ,0.02, HTML Injection
11491,27659,PHPGuestbook ,0.02, 'index.php' Cross
11492,27660,Monster Top List ,1.4, 'functions.php' Remote File Inclusion
11493,27661,TinyPHPForum ,3.6, Multiple Cross
11494,27662,Blursoft Blur,6, 'index.php' Local File Inclusion
11495,27663,DbbS ,2, Multiple Input Validation Vulnerabilities
11496,27664,Jax Guestbook ,3.5, 'Page' Cross
11497,27665,Calendarix ,0.7, 'YearCal.php' Cross
11498,27666,Manila ,9.01, Multiple Cross
11499,27667,MyBB ,1.1, Global Variable Overwrite
11500,27669,Coppermine ,1.44, 'index.php' Local File Inclusion
11501,27673,PHPLinks ,2.12, 'index.php' Cross
11502,27674,RechnungsZentrale ,21.13, 'Authent.php4' SQL Injection
11503,27675,PHPLister ,0.41, 'index.php' Cross
11504,27676,CutePHP CuteNews ,1.41, Cross
11505,27677,Article Publisher ,1.01, Multiple SQL Injections
11506,27678,ModernBill ,4.3, 'user.php' SQL Injection
11507,27687,ThWboard ,2.8, 'showtopic.php' SQL Injection
11508,27688,ThWboard ,2.8, 'login.php' Cross
11509,27692,Plexum PlexCart X,5, Multiple SQL Injections
11510,27693,Plexum PlexCart X,5, 'about.php?inc_dir' Remote File Inclusion
11511,27707,CubeCart ,3.0,RATER Platinum 
11512,27709,4homepages 4Images ,1.7, 'member.php' Cross
11513,27710,W,2, 'SID' Cross
11514,27711,ThWboard ,3, 'index.php' Cross
11515,27713,Manic Web MWGuest ,2.1, 'MWguest.php' HTML Injection
11516,27717,phpLDAPadmin ,0.98, 'compare_form.php' Cross
11517,27718,phpLDAPadmin ,0.98, 'copy_form.php' Cross
11518,27719,phpLDAPadmin ,0.98, 'rename_form.php' Cross
11519,27721,phpLDAPadmin ,0.98, 'search.php' Cross
11520,27722,phpLDAPadmin ,0.98, 'template_engine.php' Cross
11521,27724,phpLDAPadmin ,0.98, Directory Traversal
11522,27725,MKPortal ,1.1, Multiple Input Validation Vulnerabilities
11523,27726,Simplog ,0.93, 'ImageList.php' Cross
11524,27729,Scry Gallery ,1.1, 'index.php' Cross
11525,27731,PhotoKorn ,1.53, 'index.php' Multiple SQL Injections
11526,27732,PhotoKorn ,1.53, 'id' SQL Injection
11527,27733,PhotoKorn ,1.53, 'print.php?cat' SQL Injection
11528,27734,PhotoKorn ,1.53, Multiple HTML Injection Vulnerabilities
11529,27735,PHPWebFTP ,2.3, Multiple Cross
11530,27736,Invision Power Board ,2.0, 'index.php?CK' SQL Injection
11531,27737,Instant Photo Gallery ,1, 'member.php?member' Cross
11532,27738,Instant Photo Gallery ,1, 'portfolio.php?cat_id' Cross
11533,27739,Instant Photo Gallery ,1, 'portfolio_photo_popup.php?id' Cross
11534,27740,CuteNews ,1.41, Multiple Cross
11535,27741,Farsinews ,2.53, Multiple Cross
